country_code,country,year,political_stability_score,indicator,unit,yoy_change,stability_category
THA,Thailand,2022,-0.393339306116104,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.17544057965278603,Low Stability
THA,Thailand,2023,-0.280302882194519,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.11303642392158503,Low Stability
TLS,Timor-Leste,2000,0.440978795289993,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Moderate Stability
TLS,Timor-Leste,2002,-0.486890375614166,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.927869170904159,Low Stability
TLS,Timor-Leste,2003,-0.286732971668243,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.20015740394592296,Low Stability
TLS,Timor-Leste,2004,-0.156887859106064,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.129845112562179,Low Stability
TLS,Timor-Leste,2005,-0.707215547561646,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.5503276884555819,Low Stability
TLS,Timor-Leste,2006,-1.15649831295013,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.4492827653884841,Very Low Stability
TLS,Timor-Leste,2007,-1.10267806053162,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05382025241851007,Very Low Stability
TLS,Timor-Leste,2008,-0.798321664333344,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.30435639619827604,Low Stability
TLS,Timor-Leste,2009,-0.565601110458374,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.23272055387496993,Low Stability
TLS,Timor-Leste,2010,-0.467514544725418,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.09808656573295604,Low Stability
TLS,Timor-Leste,2011,-0.462352424860001,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.005162119865416981,Low Stability
TLS,Timor-Leste,2012,-0.284831136465073,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.17752128839492798,Low Stability
TLS,Timor-Leste,2013,-0.384680241346359,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.09984910488128595,Low Stability
TLS,Timor-Leste,2014,-0.179694876074791,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.20498536527156797,Low Stability
TLS,Timor-Leste,2015,-0.271709710359573,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.09201483428478197,Low Stability
TLS,Timor-Leste,2016,-0.017668042331934,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.254041668027639,Low Stability
TLS,Timor-Leste,2017,0.0663827210664749,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0840507633984089,Moderate Stability
TLS,Timor-Leste,2018,0.233299523591995,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.1669168025255201,Moderate Stability
TLS,Timor-Leste,2019,0.243081226944923,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.009781703352928023,Moderate Stability
TLS,Timor-Leste,2020,0.197396621108055,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04568460583686801,Moderate Stability
TLS,Timor-Leste,2021,0.192392945289612,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.005003675818442993,Moderate Stability
TLS,Timor-Leste,2022,0.256246715784073,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06385377049446098,Moderate Stability
TLS,Timor-Leste,2023,0.260184526443481,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.003937810659408014,Moderate Stability
TGO,Togo,1996,-0.376152634620667,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Low Stability
TGO,Togo,1998,-0.615864932537079,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.23971229791641196,Low Stability
TGO,Togo,2000,-0.290849715471268,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.325015217065811,Low Stability
TGO,Togo,2002,0.0573869608342648,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.3482366763055328,Moderate Stability
TGO,Togo,2003,-0.185996636748314,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.24338359758257877,Low Stability
TGO,Togo,2004,-0.314870864152908,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.128874227404594,Low Stability
TGO,Togo,2005,-1.44021821022034,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-1.1253473460674321,Very Low Stability
TGO,Togo,2006,-0.527322232723236,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.912895977497104,Low Stability
TGO,Togo,2007,-0.341404855251312,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.185917377471924,Low Stability
TGO,Togo,2008,-0.168963000178337,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.172441855072975,Low Stability
TGO,Togo,2009,-0.165575549006462,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.003387451171875,Low Stability
TGO,Togo,2010,-0.179348394274712,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.013772845268250011,Low Stability
TGO,Togo,2011,-0.162598490715027,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.016749903559685003,Low Stability
TGO,Togo,2012,-0.386457771062851,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.223859280347824,Low Stability
TGO,Togo,2013,-0.353710830211639,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.03274694085121199,Low Stability
TGO,Togo,2014,-0.16712686419487,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.18658396601676902,Low Stability
TGO,Togo,2015,-0.232123047113419,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.064996182918549,Low Stability
TGO,Togo,2016,-0.17511710524559,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05700594186782901,Low Stability
TGO,Togo,2017,-0.874444663524628,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.699327558279038,Low Stability
TGO,Togo,2018,-0.885994553565979,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.011549890041350985,Low Stability
TGO,Togo,2019,-0.908257663249969,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.022263109683990034,Low Stability
TGO,Togo,2020,-0.890698075294495,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.017559587955474076,Low Stability
TGO,Togo,2021,-0.695706963539124,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.19499111175537098,Low Stability
TGO,Togo,2022,-0.788051605224609,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.09234464168548506,Low Stability
TGO,Togo,2023,-0.954195141792297,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.166143536567688,Low Stability
TON,Tonga,2003,0.629589557647705,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Moderate Stability
TON,Tonga,2004,0.817679941654205,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.18809038400650002,Moderate Stability
TON,Tonga,2005,0.677347898483276,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.14033204317092896,Moderate Stability
TON,Tonga,2006,0.46780064702034,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.209547251462936,Moderate Stability
TON,Tonga,2007,0.280977129936218,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.18682351708412204,Moderate Stability
TON,Tonga,2008,0.281706720590591,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0007295906543730024,Moderate Stability
TON,Tonga,2009,0.215018734335899,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.066687986254692,Moderate Stability
TON,Tonga,2010,0.689703106880188,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.47468437254428897,Moderate Stability
TON,Tonga,2011,0.937798142433167,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.24809503555297896,Moderate Stability
TON,Tonga,2012,0.894514441490173,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04328370094299394,Moderate Stability
TON,Tonga,2013,0.935446381568909,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04093194007873602,Moderate Stability
TON,Tonga,2014,0.847196459770203,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08824992179870605,Moderate Stability
TON,Tonga,2015,0.868294656276703,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.021098196506500022,Moderate Stability
TON,Tonga,2016,0.897029459476471,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.028734803199767955,Moderate Stability
TON,Tonga,2017,0.771568059921265,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.12546139955520597,Moderate Stability
TON,Tonga,2018,0.833360910415649,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06179285049438399,Moderate Stability
TON,Tonga,2019,1.03502511978149,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.20166420936584095,High Stability
TON,Tonga,2020,1.08737897872925,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.052353858947760123,High Stability
TON,Tonga,2021,1.0793389081955,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.008040070533749999,High Stability
TON,Tonga,2022,1.09290516376495,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.013566255569450014,High Stability
TON,Tonga,2023,1.08757400512695,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.005331158638000044,High Stability
TTO,Trinidad And Tobago,1996,0.273877173662186,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Moderate Stability
TTO,Trinidad And Tobago,1998,0.412275731563568,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.138398557901382,Moderate Stability
TTO,Trinidad And Tobago,2000,0.153456091880798,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.25881963968277,Moderate Stability
TTO,Trinidad And Tobago,2002,-0.0942921563982964,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.24774824827909442,Low Stability
TTO,Trinidad And Tobago,2003,-0.250032126903534,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.15573997050523758,Low Stability
TTO,Trinidad And Tobago,2004,-0.0683272704482079,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.18170485645532608,Low Stability
TTO,Trinidad And Tobago,2005,-0.121956370770931,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0536291003227231,Low Stability
TTO,Trinidad And Tobago,2006,-0.237762182950974,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.11580581218004302,Low Stability
TTO,Trinidad And Tobago,2007,-0.188574343919754,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04918783903122001,Low Stability
TTO,Trinidad And Tobago,2008,-0.117300540208817,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.071273803710937,Low Stability
TTO,Trinidad And Tobago,2009,-0.14176744222641,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.024466902017592995,Low Stability
TTO,Trinidad And Tobago,2010,-0.0508231818675995,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0909442603588105,Low Stability
TTO,Trinidad And Tobago,2011,0.141080409288406,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.19190359115600553,Moderate Stability
TTO,Trinidad And Tobago,2012,0.104277603328228,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.036802805960178014,Moderate Stability
TTO,Trinidad And Tobago,2013,0.0936860963702202,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.010591506958007799,Moderate Stability
TTO,Trinidad And Tobago,2014,0.247864335775375,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.1541782394051548,Moderate Stability
TTO,Trinidad And Tobago,2015,0.279361039400101,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.03149670362472598,Moderate Stability
TTO,Trinidad And Tobago,2016,0.277257770299911,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.002103269100189986,Moderate Stability
TTO,Trinidad And Tobago,2017,0.269299238920212,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.007958531379698985,Moderate Stability
TTO,Trinidad And Tobago,2018,0.230739146471024,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.03856009244918801,Moderate Stability
TTO,Trinidad And Tobago,2019,0.0815905556082726,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1491485908627514,Moderate Stability
TTO,Trinidad And Tobago,2020,0.110414087772369,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.028823532164096402,Moderate Stability
TTO,Trinidad And Tobago,2021,0.239110738039017,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.128696650266648,Moderate Stability
TTO,Trinidad And Tobago,2022,0.34842374920845,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.10931301116943298,Moderate Stability
TTO,Trinidad And Tobago,2023,0.401362389326096,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05293864011764604,Moderate Stability
TUN,Tunisia,1996,0.262547045946121,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Moderate Stability
TUN,Tunisia,1998,0.263467073440552,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0009200274944309861,Moderate Stability
